Turn; Color; AI; Move; Skip; Time; Num. Reds; Num. Whites 
37; 1; mcts; (5,0) -> (6, 1); 0; 0.7889564037322998; 2; 1
38; 0; minimax; (1,6) -> (0, 7); 0; 0.018456697463989258; 2; 1
38; 1; mcts; (6,1) -> (7, 0); 0; 0.7362771034240723; 2; 1
39; 0; minimax; (0,7) -> (1, 6); 0; 0.009527444839477539; 2; 1
39; 1; mcts; (7,0) -> (6, 1); 0; 0.7860443592071533; 2; 1
40; 0; minimax; (1,6) -> (0, 7); 0; 0.018653154373168945; 2; 1
40; 1; mcts; (6,1) -> (5, 0); 0; 0.775792121887207; 2; 1
41; 0; minimax; (0,7) -> (1, 6); 0; 0.010050535202026367; 2; 1
41; 1; mcts; (5,0) -> (6, 1); 0; 0.7688629627227783; 2; 1
42; 0; minimax; (1,6) -> (0, 7); 0; 0.01789069175720215; 2; 1
42; 1; mcts; (6,1) -> (7, 2); 0; 0.7780654430389404; 2; 1
43; 0; minimax; (0,7) -> (1, 6); 0; 0.009895801544189453; 2; 1
43; 1; mcts; (7,2) -> (6, 1); 0; 0.7499070167541504; 2; 1
44; 0; minimax; (1,6) -> (0, 7); 0; 0.017911434173583984; 2; 1
Winner : Red
