Turn; Color; AI; Move; Skip; Time; Num. Reds; Num. Whites 
86; 0; minimax; (6,7) -> (7, 6); 0; 0.22011470794677734; 5; 1
86; 1; mcts; (1,2) -> (0, 1); 0; 1.7997524738311768; 5; 1
87; 0; minimax; (7,6) -> (6, 7); 0; 0.19938993453979492; 5; 1
87; 1; mcts; (0,1) -> (1, 2); 0; 1.5513792037963867; 5; 1
88; 0; minimax; (6,7) -> (7, 6); 0; 0.20597410202026367; 5; 1
88; 1; mcts; (1,2) -> (2, 3); 0; 1.8527488708496094; 5; 1
89; 0; minimax; (6,1) -> (7, 2); 0; 0.25643062591552734; 5; 1
89; 1; mcts; (2,3) -> (3, 2); 0; 1.8846063613891602; 5; 1
90; 0; minimax; (7,6) -> (6, 7); 0; 0.1906580924987793; 5; 1
90; 1; mcts; (3,2) -> (2, 3); 0; 1.8947813510894775; 5; 1
91; 0; minimax; (6,7) -> (7, 6); 0; 0.18403887748718262; 5; 1
Winner : Red
